SGB357	Fusobacterium_nucleatum	Fusobacterium_nucleatum	1	s__Fusobacterium nucleatum_E	s__Fusobacterium_nucleatum-t__SGB6018						
SGB277	Fusobacterium_nucleatum	Fusobacterium_nucleatum	9	s__Fusobacterium nucleatum	s__Fusobacterium_nucleatum-t__SGB6011						
SGB202	Fusobacterium_polymorphum	Fusobacterium_nucleatum	20	s__Fusobacterium polymorphum	s__Fusobacterium_nucleatum-t__SGB6001						
SGB201	Fusobacterium_vincentii	Fusobacterium_nucleatum	11	s__Fusobacterium vincentii	s__Fusobacterium_nucleatum-t__SGB6014						
SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589	Gardnerella_piotii	Peptoniphilus_lacrimalis	1	Gardnerella_piotii	1	Gardnerella_vaginalis	21	s__Bifidobacterium lacrimalis	s__Gardnerella_vaginalis-t__SGB17305		
SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481	Gardnerella_swidsinskii_leopoldii	Peptoniphilus_lacrimalis	1	Gardnerella_swidsinskii	1	Gardnerella_leopoldii	1	Gardnerella_vaginalis	16	s__Bifidobacterium vaginale_G	s__Gardnerella_vaginalis-t__SGB17307
SGB355	Gardnerella_vaginalis	Gardnerella_vaginalis	1	GTDB-new	s__Gardnerella_vaginalis-t__SGB21500						
SGB298	Gardnerella_vaginalis	Gardnerella_vaginalis	3	s__Bifidobacterium vaginale_D	s__Gardnerella_vaginalis-t__SGB17308						
SGB127-MERGED-SGB78	Gardnerella_vaginalis	Gardnerella_vaginalis	44	s__Bifidobacterium vaginale	s__Gardnerella_vaginalis-t__SGB17302						
SGB82	Gardnerella_vaginalis	Gardnerella_vaginalis	1	s__Bifidobacterium vaginale_F	s__Gardnerella_vaginalis-t__SGB17310						
SGB359	Gardnerella_vaginalis	Gardnerella_vaginalis	1	s__Bifidobacterium vaginale_A	s__Gardnerella_vaginalis-t__SGB17301						
SGB237-MERGED-SGB83	Gardnerella_vaginalis	Gardnerella_vaginalis	6	s__Bifidobacterium vaginale_C	s__Gardnerella_vaginalis-t__SGB17309						
SGB418	Gardnerella_vaginalis	Gardnerella_vaginalis	1	s__Bifidobacterium vaginale_B	s__Gardnerella_vaginalis-t__SGB17306						
SGB627	Gemella_asaccharolytica	Gemella_asaccharolytica	1	s__Gemella_A asaccharolytica	s__Gemella_asaccharolytica-t__SGB7308						
SGB444	Gemella_haemolysans	Gemella_haemolysans	2	s__Gemella haemolysans	s__Gemella_haemolysans-t__SGB7287						
SGB215	Gemella_haemolysans	Gemella_haemolysans	1	s__Gemella haemolysans_A	s__Gemella_haemolysans-t__SGB7292						
SGB417	Gemella_haemolysans	Gemella_haemolysans	1	s__Gemella haemolysans_B	s__Gemella_haemolysans-t__SGB7285						
SGB482	Gemella_sp	noRef	GTDB-new	s__Gemella_SGB7284-t__SGB7284							
SGB528	Gleimia_europaea	UPEC	1	s__Gleimia europaea_A	s__Actinomyces_sp_S4_C9-t__SGB17196						
SGB703	Gleimia_europaea	UPEC	1	s__Gleimia europaea_B	s__Actinomyces_europaeus-t__SGB17197						
SGB579	Gordonibacter_massiliensis	Gordonibacter	1	s__Gordonibacter massiliensis	s__Gordonibacter_massiliensis-t__SGB33566						
SGB340	Gordonibacter_pamelaeae	Gordonibacter	2	s__Gordonibacter pamelaeae	s__Gordonibacter_pamelaeae-t__SGB14807						
SGB638	Gordonibacter_sp__28C	Gordonibacter	1	GTDB-new	s__Gordonibacter_sp__28C-t__SGB33567						
SGB295	Gordonibacter_sp__Marseille-P4307	Gordonibacter	1	GTDB-new	s__Gordonibacter_sp__Marseille-P4307-t__SGB14790						
SGB552	Gordonibacter_sp_An230	Gordonibacter	1	s__Rubneribacter sp002159915	s__Gordonibacter_sp_An230-t__SGB14806						
SGB326	Gordonibacter_urolithinfaciens	Gordonibacter	4	s__Gordonibacter urolithinfaciens	s__Gordonibacter_urolithinfaciens-t__SGB14808						
SGB44	Haemophilus_haemolyticus	Haemophilus_haemolyticus	45	s__Haemophilus haemolyticus	s__Haemophilus_haemolyticus-t__SGB9652						
SGB5	Haemophilus_influenzae	Haemophilus_influenzae	740	s__Haemophilus influenzae	s__Haemophilus_influenzae-t__SGB9648						
SGB643	Haemophilus_influenzae	Haemophilus_influenzae	1	Haemophilus_haemolyticus	1	s__Haemophilus sp002998595	s__Haemophilus_influenzae-t__SGB9649				
SGB420	Haemophilus_parainfluenzae	Haemophilus_parainfluenzae	4	s__Haemophilus_D parainfluenzae_J	s__Haemophilus_parainfluenzae-t__SGB9657						
SGB373	Haemophilus_parainfluenzae	Haemophilus_influenzae	1	Haemophilus_parainfluenzae	18	s__Haemophilus_D parainfluenzae	s__Haemophilus_parainfluenzae-t__SGB9712				
SGB256	Haemophilus_parainfluenzae	Haemophilus_influenzae	3	Haemophilus_parainfluenzae	9	s__Haemophilus_D parainfluenzae_M	s__Haemophilus_parainfluenzae-t__SGB9663				
SGB30	Haemophilus_parainfluenzae	Haemophilus_parainfluenzae	5	s__Haemophilus_D parainfluenzae_K	s__Haemophilus_parainfluenzae-t__SGB9701						
SGB550	Haemophilus_parainfluenzae	Haemophilus_parainfluenzae	4	s__Haemophilus_D parainfluenzae_A	s__Haemophilus_parainfluenzae-t__SGB9674						
SGB635	Janibacter_anophelis	Janibacter	2	s__Janibacter anophelis	s__Janibacter_anophelis-t__SGB34114						
SGB626	Janibacter_corallicola	Janibacter	1	s__Janibacter corallicola	s__Janibacter_corallicola-t__SGB34117						
SGB364	Janibacter_hoylei	Janibacter	2	s__Janibacter hoylei	s__Janibacter_hoylei-t__SGB16018						
SGB599	Janibacter_indicus	Janibacter	2	s__Janibacter indicus	s__Janibacter_indicus-t__SGB16017						
SGB642	Janibacter_limosu	Janibacter	1	GTDB-new	s__Janibacter_limosus-t__SGB34115						
SGB538	Janibacter_limosus	Janibacter	1	s__Janibacter limosus	s__Janibacter_limosus-t__SGB34116						
SGB11	Janibacter_melonis	Janibacter	2	s__Janibacter melonis	s__Janibacter_melonis-t__SGB16015						
SGB159	Janibacter_sp__Marseille-P4121	Janibacter	1	s__OKQN01 sp900289115	s__Janibacter_sp__Marseille-P4121-t__SGB16020						
SGB662	Janibacter_sp_HTCC2649	Janibacter	1	s__Knoellia sp000152705	s__Janibacter_sp_HTCC2649-t__SGB16032						
SGB494	Janibacter_sp_Soil728	Janibacter	1	s__Janibacter sp001428305	s__Janibacter_sp_Soil728-t__SGB16019						
SGB402	Jonquetella_anthropi	Jonquetella_anthropi	2	s__Jonquetella anthropi	s__Jonquetella_anthropi-t__SGB15495						
SGB603	Khoudiadiopia_timonensis	Khoudiadiopia_massiliensis	1	s__Khoudiadiopia timonensis	s__Massilimicrobiota_timonensis-t__SGB29482						
SGB530	Klebsiella_aerogenes	Enterobacter_cloacae	2	s__Klebsiella_B aerogenes	s__Klebsiella_aerogenes-t__SGB10116						
SGB43	Klebsiella_pneumoniae	Klebsiella_pneumoniae	197	Enterobacter_cloacae	2	s__Klebsiella pneumoniae	s__Klebsiella_pneumoniae-t__SGB10115				
SGB521	Klebsiella_quasipneumoniae	Klebsiella_pneumoniae	1	s__Klebsiella quasipneumoniae	s__Klebsiella_quasipneumoniae-t__SGB10112						
SGB677	Klebsiella_variicola	Klebsiella_pneumoniae	2	s__Klebsiella variicola	s__Klebsiella_variicola-t__SGB10114						
SGB667	Kosakonia_cowanii	Enterobacter_cloacae	1	s__Kosakonia cowanii	s__Kosakonia_cowanii-t__SGB10050						
SGB647	kwon_new	noRef	GTDB-new	new_SGB							
SGB541	kwon_new	noRef	GTDB-new	new_SGB							
SGB336	kwon_new	noRef	GTDB-new	new_SGB							
SGB681	kwon_new	noRef	GTDB-new	new_SGB							
SGB619	kwon_new	noRef	GTDB-new	new_SGB							
SGB622	kwon_new	noRef	GTDB-new	new_SGB							
SGB372	kwon_new	noRef	GTDB-new	new_SGB							
SGB473	kwon_new	noRef	GTDB-new	new_SGB							
SGB21	kwon_new	noRef	GTDB-new	new_SGB							
SGB438	kwon_new	noRef	GTDB-new	new_SGB							
SGB683-MERGED-SGB710	kwon_new	noRef	GTDB-new	new_SGB							
SGB354-MERGED-SGB731	kwon_new	noRef	GTDB-new	new_SGB							
SGB147	kwon_new	noRef	GTDB-new	new_SGB							
SGB265	kwon_new	noRef	GTDB-new	new_SGB							
SGB263	kwon_new	noRef	GTDB-new	new_SGB							
SGB668	kwon_new	noRef	GTDB-new	new_SGB							
SGB586	kwon_new	noRef	GTDB-new	new_SGB							
SGB362	kwon_new	noRef	noGTDB	new_SGB							
SGB360	kwon_new	noRef	GTDB-new	new_SGB							
SGB562	kwon_new	noRef	GTDB-new	new_SGB							
SGB401	kwon_new	noRef	GTDB-new	new_SGB							
SGB312	kwon_new	noRef	GTDB-new	new_SGB							
SGB225	kwon_new	noRef	GTDB-new	new_SGB							
SGB146	kwon_new	noRef	GTDB-new	new_SGB							
SGB145	kwon_new	noRef	GTDB-new	new_SGB							
SGB73	kwon_new	noRef	GTDB-new	new_SGB							
SGB671	kwon_new	noRef	GTDB-new	new_SGB							
SGB130	kwon_new	noRef	GTDB-new	new_SGB							
SGB487	kwon_new	noRef	noGTDB	new_SGB							
SGB300	kwon_new	noRef	GTDB-new	new_SGB							
SGB480	kwon_new	noRef	GTDB-new	new_SGB							
SGB526	kwon_new	noRef	GTDB-new	new_SGB							
SGB233	kwon_new	noRef	GTDB-new	new_SGB							
SGB232	kwon_new	noRef	GTDB-new	new_SGB							
SGB698	kwon_new	noRef	GTDB-new	new_SGB							
SGB636	kwon_new	noRef	GTDB-new	new_SGB							
SGB737	kwon_new	noRef	GTDB-new	new_SGB							
SGB624	kwon_new	noRef	GTDB-new	new_SGB							
SGB345	kwon_new	noRef	GTDB-new	new_SGB							
SGB500	kwon_new	noRef	GTDB-new	new_SGB							
SGB508	kwon_new	noRef	GTDB-new	new_SGB							
SGB617	kwon_new	noRef	GTDB-new	new_SGB							
SGB602	Lachnoanaerobaculum_saburreum	Lachnoanaerobaculum_saburreum	1	s__Lachnoanaerobaculum saburreum_A	s__Lachnospiraceae_bacterium_oral_taxon_082-t__SGB4483						
SGB467	Lachnoanaerobaculum_saburreum	Lachnoanaerobaculum_saburreum	2	s__Lachnoanaerobaculum saburreum	s__Lachnoanaerobaculum_saburreum-t__SGB4481						
SGB194-MERGED-SGB472	Lachnocurva_vaginae	Lachnovaginosum_genomospecies	2	GTDB-new	s__GGB4807_SGB6646-t__SGB6646						
SGB65	Lactobacillus_acidophilus	Lactobacillus_acidophilus	35	s__Lactobacillus acidophilus	s__Lactobacillus_acidophilus-t__SGB7044						
SGB28	Lactobacillus_brevis	Lactobacillus_brevis	51	s__Lactobacillus_G brevis	s__Lactobacillus_brevis-t__SGB7196						
SGB493	Lactobacillus_coleohominis	Lactobacillus_coleohominis	1	s__Lactobacillus_H coleohominis	s__Lactobacillus_coleohominis-t__SGB7100						
SGB213-MERGED-SGB29-MERGED-SGB85	Lactobacillus_crispatus	Lactobacillus_crispatus	59	Lactobacillus_acidophilus	1	s__Lactobacillus crispatus	s__Lactobacillus_crispatus-t__SGB7045				
SGB53	Lactobacillus_delbrueckii	Lactobacillus_delbrueckii	56	s__Lactobacillus delbrueckii	s__Lactobacillus_delbrueckii-t__SGB7020						
SGB595	Lactobacillus_fermentum	Lactobacillus_oris	1	s__Lactobacillus_H fermentum	s__Lactobacillus_fermentum-t__SGB7106						
SGB19-MERGED-SGB450-MERGED-SGB685	Lactobacillus_gasseri	Lactobacillus_gasseri	19	s__Lactobacillus gasseri	s__Lactobacillus_gasseri-t__SGB7039						
SGB91	Lactobacillus_gasseri	Lactobacillus_gasseri	9	Lactobacillus_acidophilus	1	s__Lactobacillus gasseri_A	s__Lactobacillus_gasseri-t__SGB7038				
SGB150	Lactobacillus_helveticus	Lactobacillus_helveticus	56	s__Lactobacillus helveticus	s__Lactobacillus_helveticus-t__SGB7048						
SGB585	Lactobacillus_hilgardii	Lactobacillus_hilgardii	5	Lactobacillus_brevis	1	s__Lactobacillus_G hilgardii	s__Lactobacillus_hilgardii-t__SGB7216				
SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604	Lactobacillus_iners	Lactobacillus_iners	21	s__Lactobacillus iners	s__Lactobacillus_iners-t__SGB7025						
SGB156	Lactobacillus_jensenii	Lactobacillus_jensenii	8	s__Lactobacillus jensenii_A	s__Lactobacillus_jensenii-t__SGB7034						
SGB14	Lactobacillus_jensenii	Lactobacillus_jensenii	10	s__Lactobacillus jensenii	s__Lactobacillus_jensenii-t__SGB7035						
SGB219	Lactobacillus_johnsonii	Lactobacillus_johnsonii	29	s__Lactobacillus johnsonii	s__Lactobacillus_johnsonii-t__SGB7041						
SGB353	Lactobacillus_oris	Lactobacillus_oris	3	s__Lactobacillus_H oris	s__Lactobacillus_oris-t__SGB7093						
SGB143	Lactobacillus_pentosus	Lactobacillus_pentosus	21	s__Lactobacillus_F pentosus	s__Lactobacillus_pentosus-t__SGB7200						
SGB688	Lactobacillus_pentosus	Lactobacillus_pentosus	1	s__Lactobacillus_F plantarum_A	s__Lactobacillus_pentosus-t__SGB7199						
SGB607	Lactobacillus_raoultii	Lactobacillus_raoultii	1	s__Lactobacillus_G raoultii	s__Lactobacillus_raoultii-t__SGB29609						
SGB56	Lactobacillus_reuteri	Lactobacillus_reuteri	125	s__Lactobacillus_H reuteri	s__Lactobacillus_reuteri-t__SGB7095						
SGB79	Lactobacillus_rhamnosus	Lactobacillus_rhamnosus	133	s__Lactobacillus_C rhamnosus	s__Lactobacillus_rhamnosus-t__SGB7144						
SGB9	Lactobacillus_sakei	Lactobacillus_sakei	45	s__Lactobacillus_D sakei	s__Lactobacillus_sakei-t__SGB7248						
SGB489	Lactobacillus_sakei	Lactobacillus_sakei	1	s__Lactobacillus_D sakei_A	s__Lactobacillus_sakei-t__SGB25032						
SGB128	Lactobacillus_salivarius	Lactobacillus_salivarius	81	s__Lactobacillus_B salivarius	s__Lactobacillus_salivarius-t__SGB7082						
SGB242	Lactobacillus_vaginalis	Gardnerella_vaginalis	1	s__Lactobacillus_H vaginalis_A	s__Gardnerella_vaginalis-t__SGB7097						
SGB142	Lactobacillus_vaginalis	Lactobacillus_vaginalis	3	s__Lactobacillus_H vaginalis	s__Lactobacillus_vaginalis-t__SGB7098						
SGB723	Lactococcus_lactis	Lactococcus_lactis	1	s__Lactococcus lactis_A	s__Lactococcus_lactis-t__SGB25314						
SGB97	Lactococcus_lactis	Lactococcus_lactis	121	s__Lactococcus lactis	s__Lactococcus_lactis-t__SGB7985						
SGB12	Lactococcus_lactis	Lactococcus_lactis	46	s__Lactococcus lactis_E	s__Lactococcus_lactis-t__SGB7984						
SGB458	Lancefieldella_parvula	Atopobium_parvulum	1	s__Lancefieldella parvula	s__Atopobium_parvulum-t__SGB964						
SGB346	Lancefieldella_rimae	noRef	s__Lancefieldella rimae	s__Atopobium_rimae-t__SGB985							
SGB598	Lancefieldella_sp	Atopobium_parvulum	1	s__Lancefieldella sp000564995	s__Atopobium_sp_ICM42b-t__SGB972						
SGB292	Lautropia_mirabilis	Lautropia_mirabilis	2	s__Lautropia mirabilis	s__Lautropia_mirabilis-t__SGB13165						
SGB388	Lawsonella_clevelandensis	Lawsonella_clevelandensis	3	s__Lawsonella clevelandensis	s__Lawsonella_clevelandensis-t__SGB3664						
SGB569	Leclercia_sp	Enterobacter_cloacae	1	s__Leclercia sp000755535	s__Enterobacteriaceae_bacterium_ATCC_29904-t__SGB10152						
SGB518	Leptotrichia_wadei	Leptotrichia_wadei	3	s__Leptotrichia wadei	s__Leptotrichia_wadei-t__SGB6054						
SGB403	Levyella_massiliensis	Levyella_massiliensis	1	s__Levyella massiliensis	s__Levyella_massiliensis-t__SGB5300						
SGB308	Listeria_innocua	Listeria_monocytogenes	4	Listeria_innocua	11	s__Listeria innocua	s__Listeria_innocua-t__SGB7533				
SGB3	Listeria_monocytogenes	Listeria_monocytogenes	2878	s__Listeria monocytogenes_C	s__Listeria_monocytogenes-t__SGB7534						
SGB392	Mageeibacillus_indolicus	Mageeibacillus_indolicus	3	s__Mageeibacillus indolicus	s__Mageeibacillus_indolicus-t__SGB4002						
SGB504	Malacoplasma_girerdii	CandidatusMycoplasma_girerdii	1	s__Malacoplasma_A girerdii	s__Candidatus_Mycoplasma_girerdii-t__SGB5559						
SGB80	Megasphaera_genomosp_type_1	Megasphaera_sp	1	s__28L sp000177555	s__Megasphaera_genomosp_type_1-t__SGB5867						
SGB674	Megasphaera_massiliensis	Megasphaera_sp	1	s__Megasphaera massiliensis	s__Megasphaera_massiliensis-t__SGB5857						
SGB659	Megasphaera_sp_AM44_1BH	Megasphaera_sp	1	GTDB-new	s__Megasphaera_sp_AM44_1BH-t__SGB5853						
SGB293	Megasphaera_sp_BV3C16_1	Megasphaera_sp	2	s__Anaeroglobus sp900240295	s__Megasphaera_sp_BV3C16_1-t__SGB5848						
SGB405	Megasphaera_sp_MJR8396C	Megasphaera_sp	1	s__Megasphaera sp001546855	s__Megasphaera_sp_MJR8396C-t__SGB5855						
SGB531	Megasphaera_sp_NM10	Megasphaera_sp	2	s__Megasphaera sp000417505	s__Megasphaera_sp_NM10-t__SGB5858						
SGB200	Megasphaera_sp_UPII_135_E	Megasphaera_sp	1	s__28L sp002892445	s__Megasphaera_sp_UPII_135_E-t__SGB5866						
SGB559	Megasphaera_stantonii	Megasphaera_sp	2	s__Megasphaera sp900066485	s__Megasphaera_stantonii-t__SGB5854						
SGB122	Mobiluncus_curtisii	Mobiluncus_curtisii	7	s__Mobiluncus curtisii	s__Mobiluncus_curtisii-t__SGB15487						
SGB123	Mobiluncus_mulieris	Mobiluncus_mulieris	8	s__Mobiluncus mulieris	s__Mobiluncus_mulieris-t__SGB15486						
SGB510	Mycoplasma_genitalium	Mycoplasma_genitalium	6	s__Mycoplasmoides genitalium	s__Mycoplasma_genitalium-t__SGB5563						
SGB155	Mycoplasma_hominis	Mycoplasma_hominis	23	s__Metamycoplasma hominis	s__Mycoplasma_hominis-t__SGB5926						
SGB558	Mycoplasma_orale	Mycoplasma_orale	2	s__Metamycoplasma orale	s__Mycoplasma_orale-t__SGB5933						
SGB568	Mycoplasma_penetrans	Mycoplasma_penetrans	2	s__Malacoplasma penetrans	s__Mycoplasma_penetrans-t__SGB5565						
SGB6	Neisseria_meningitidis	Neisseria_gonorrhoeae	548	Neisseria_meningitidis	1937	s__Neisseria meningitidis_B	s__Neisseria_meningitidis-t__SGB9461				
SGB306	Neisseria_meningitidis	Neisseria_flavescens	3	s__Neisseria meningitidis_A	s__Neisseria_meningitidis-t__SGB23368						
SGB690	Neisseria_sicca	Neisseria_meningitidis	1	s__Neisseria sp000227275	s__Neisseria_sicca-t__SGB9467						
SGB246	Neisseria_subflava	Neisseria_flavescens	6	Neisseria_meningitidis	7	s__Neisseria subflava_B	s__Neisseria_subflava-t__SGB9450				
SGB264	Olegusella_massiliensis	noRef	s__Olegusella massiliensis	s__Coriobacteriaceae_bacterium_BV3Ac1-t__SGB960							
SGB227	Oligella_urethralis	Oligella_urethralis	11	s__Oligella urethralis	s__Oligella_urethralis-t__SGB9505						
SGB545	Olsenella_mediterranea	Olsenella	1	s__Olsenella_E mediterranea	s__Olsenella_mediterranea-t__SGB33590						
SGB291	Olsenella_phocaeensis	Olsenella	3	s__Olsenella phocaeensis	s__Olsenella_sp_oral_taxon_809-t__SGB14384						
SGB692	Olsenella_profusa	Olsenella	1	s__Olsenella profusa	s__Olsenella_profusa-t__SGB14387						
SGB509	Olsenella_provencensis	Olsenella	1	s__Olsenella_E provencensis	s__Olsenella_provencensis-t__SGB14367						
SGB499	Olsenella_scatoligenes	Olsenella	2	s__Olsenella_B sp900119625	s__Olsenella_scatoligenes-t__SGB14388						
SGB513	Olsenella_sp__KCTC_15699	Olsenella	3	GTDB-new	s__Olsenella_sp__KCTC_15699-t__SGB14370						
SGB574	Olsenella_sp__Marseille-P2300	Olsenella	1	s__Olsenella_E sp900119915	s__Olsenella_sp__Marseille-P2300-t__SGB14360						
SGB714	Olsenella_sp__Marseille-P4559	Olsenella	1	GTDB-new	s__Olsenella_sp__Marseille-P4559-t__SGB33585						
SGB560	Olsenella_sp__oral_taxon_807	Olsenella	1	s__Olsenella sp001189515	s__Olsenella_sp__oral_taxon_807-t__SGB14348						
SGB287	Olsenella_sp__SIT9	Olsenella	2	s__Olsenella sp001457795	s__Olsenella_sp__SIT9-t__SGB14385						
SGB475	Olsenella_sp_An188	Olsenella	1	s__Olsenella_E sp002160255	s__Olsenella_sp_An188-t__SGB14364						
SGB352	Olsenella_sp_An270	Olsenella	1	s__Olsenella_E sp002159735	s__Olsenella_sp_An270-t__SGB14361						
SGB645	Olsenella_sp_An285	Olsenella	1	s__Olsenella_E sp002159625	s__Olsenella_sp_An285-t__SGB14366						
SGB322	Olsenella_sp_An290	Olsenella	1	s__Olsenella_E sp002159535	s__Olsenella_sp_An290-t__SGB14369						
SGB720	Olsenella_sp_An293	Olsenella	1	s__Olsenella_E sp002159495	s__Olsenella_sp_An293-t__SGB14365						
SGB578	Olsenella_sp_KH3B4	Olsenella	1	s__Olsenella_B sp900111695	s__Olsenella_sp_KH3B4-t__SGB14391						
SGB496	Olsenella_uli	Olsenella	3	s__Olsenella uli	s__Olsenella_uli-t__SGB14386						
SGB537	Olsenella_umbonata	Olsenella	3	s__Olsenella_C umbonata_A	s__Olsenella_umbonata-t__SGB14392						
SGB468	Olsenella_umbonata	Olsenella	2	s__Olsenella_C umbonata	s__Olsenella_umbonata-t__SGB14393						
SGB189	Olsenella_urininfantis	Olsenella_urininfantis	1	s__Olsenella urininfantis	s__Olsenella_urininfantis-t__SGB33581						
SGB101	Parabacteroides_distasonis	Parabacteroides_distasonis	48	s__Parabacteroides distasonis	s__Parabacteroides_distasonis-t__SGB1934						
SGB564	Parabacteroides_distasonis	Parabacteroides_distasonis	2	GTDB-new	s__Parabacteroides_distasonis-t__SGB27780						
SGB245	Parabacteroides_johnsonii	Parabacteroides_johnsonii	5	s__Parabacteroides johnsonii	s__Parabacteroides_johnsonii-t__SGB1948						
SGB1	Parabacteroides_merdae	Parabacteroides_merdae	23	s__Parabacteroides merdae	s__Parabacteroides_merdae-t__SGB1949						
SGB409	Paraprevotella_clara	Paraprevotella_clara	3	s__Paraprevotella clara	s__Paraprevotella_clara-t__SGB1798						
SGB288	Parvimonas_micra	Parvimonas	6	Parvimonas_micra	6	s__Parvimonas micra	s__Parvimonas_micra-t__SGB6653				
SGB732	Parvimonas_sp_KA00067	Parvimonas	1	s__Parvimonas sp001553085	s__Parvimonas_sp_KA00067-t__SGB6648						
SGB158	Parvimonas_sp_oral_taxon_110	Parvimonas	1	s__Parvimonas sp000214475	s__Parvimonas_sp_oral_taxon_110-t__SGB6654						
SGB378	Parvimonas_sp_oral_taxon_393	Parvimonas	1	s__Parvimonas sp000223315	s__Parvimonas_sp_oral_taxon_393-t__SGB6652						
SGB640	passilo_new	noRef	GTDB-new	s__GGB4818_SGB6672-t__SGB6672							
SGB495	passilo_new	noRef	GTDB-new	s__Anaerococcus_SGB6671-t__SGB6671							
SGB331	passilo_new	noRef	GTDB-new	s__GGB1460_SGB2023-t__SGB2023							
SGB119	passilo_new	noRef	GTDB-new	s__Prevotella_SGB1519-t__SGB1519							
SGB377	passilo_new	noRef	GTDB-new	s__GGB12279_SGB19099-t__SGB19099							
SGB618	passilo_new	noRef	GTDB-new	s__GGB1612_SGB2209-t__SGB2209							
SGB712	passilo_new	noRef	GTDB-new	s__GGB1456_SGB2019-t__SGB2019							
SGB717	passilo_new	noRef	GTDB-new	s__GGB2995_SGB3981-t__SGB3981							
SGB60	passilo_new	noRef	GTDB-new	s__GGB1613_SGB2210-t__SGB2210							
SGB81	passilo_new	noRef	GTDB-new	s__GGB3012_SGB4003-t__SGB4003							
SGB571	passilo_new	noRef	GTDB-new	s__Anaerosphaera_SGB6725-t__SGB6725							
SGB100	passilo_new	noRef	GTDB-new	s__Porphyromonas_SGB1980-t__SGB1980							
SGB266	passilo_new	noRef	GTDB-new	s__GGB7136_SGB10472-t__SGB10472							
SGB313	passilo_new	noRef	GTDB-new	s__GGB10524_SGB17049-t__SGB17049							
SGB152-MERGED-SGB210	passilo_new	noRef	GTDB-new	s__GGB4277_SGB5832-t__SGB5832							
SGB70	passilo_new	noRef	GTDB-new	s__Prevotella_sp__Marseille-P4334-t__SGB1503							
SGB399	passilo_new	noRef	GTDB-new	s__Porphyromonas_SGB1989-t__SGB1989							
SGB270	passilo_new	noRef	GTDB-new	s__GGB753_SGB989-t__SGB989							
SGB303	passilo_new	noRef	GTDB-new	s__Corynebacterium_SGB17077-t__SGB17077							
SGB525	passilo_new	noRef	s__S5-A14a sp000758905	s__Clostridiales_bacterium_S5_A14a-t__SGB3977							
SGB527	passilo_new	noRef	GTDB-new	s__GGB1215_SGB1581-t__SGB1581							
SGB600	passilo_new	noRef	GTDB-new	s__GGB1455_SGB2018-t__SGB2018							
SGB699	passilo_new	noRef	GTDB-new	s__GGB9842_SGB15496-t__SGB15496							
SGB435	Pauljensenia_hongkongensis	Actinomyces_hongkongensis	1	s__Pauljensenia hongkongensis	s__Actinomyces_sp_oral_taxon_178-t__SGB17148						
SGB536	Pauljensenia_radingae	Actinomyces_ihuae	1	s__Pauljensenia radingae	s__Actinomyces_ihuae-t__SGB17194						
SGB64	Pauljensenia_turicensis	noRef	s__Pauljensenia turicensis	s__Actinomyces_turicensis-t__SGB17195							
SGB45	Pediococcus_acidilactici	Pediococcus_acidilactici	39	s__Pediococcus acidilactici	s__Pediococcus_acidilactici-t__SGB7168						
SGB350	Peptococcus_niger	Peptococcus_niger	1	s__Peptococcus niger	s__Peptococcus_niger-t__SGB4050						
SGB120	Peptoniphilus_coxii	Peptoniphilus_coxii	1	s__Peptoniphilus_C coxii	s__Peptoniphilus_coxii-t__SGB6734						
SGB466	Peptoniphilus_duerdenii	Peptoniphilus_duerdenii	1	s__Peptoniphilus_B duerdenii	s__Peptoniphilus_duerdenii-t__SGB6715						
SGB507	Peptoniphilus_harei	Peptoniphilus_harei	2	s__Peptoniphilus_A harei	s__Peptoniphilus_harei-t__SGB6693						
SGB250	Peptoniphilus_harei	Peptoniphilus_harei	2	s__Peptoniphilus_A harei_A	s__Peptoniphilus_harei-t__SGB6697						
SGB365	Peptoniphilus_lacrimalis	Peptoniphilus_lacrimalis	3	s__Peptoniphilus_A lacrimalis	s__Peptoniphilus_lacrimalis-t__SGB6705						
SGB254-MERGED-SGB255	Peptoniphilus_sp_DNF00840	noRef	s__Peptoniphilus_A sp900176605	s__Peptoniphilus_sp_DNF00840-t__SGB6696							
SGB465-MERGED-SGB701	Peptoniphilus_urinimassiliensis	Peptoniphilus_urinimassiliensis	1	s__Peptoniphilus_C urinimassiliensis	s__Peptoniphilus_urinimassiliensis-t__SGB6736						
SGB63	Peptostreptococcus_anaerobius	Peptostreptococcus_anaerobius	7	s__Peptostreptococcus anaerobius	s__Peptostreptococcus_anaerobius-t__SGB746						
SGB448	Peptostreptococcus_sp_MV1	noRef	s__Peptostreptococcus sp000758885	s__Peptostreptococcus_sp_MV1-t__SGB747							
SGB412	Phascolarctobacterium_faecium	Phascolarctobacterium_succinatutens	1	s__Phascolarctobacterium faecium	s__Phascolarctobacterium_faecium-t__SGB5792						
SGB153	Phascolarctobacterium_succinatutens	Phascolarctobacterium_succinatutens	3	s__Phascolarctobacterium_A succinatutens_A	s__Phascolarctobacterium_succinatutens-t__SGB5769						
SGB514	Phascolarctobacterium_succinatutens	Phascolarctobacterium_succinatutens	2	s__Phascolarctobacterium_A succinatutens	s__Phascolarctobacterium_succinatutens-t__SGB5767						
